1spin,2spin,3spin,4spin,5spin
0.3537241217554493,6.490067020418958,25.838055023887307,79.91140720390081,239.92621963014187
0.5677065028650735,7.769920645591987,25.329982454641385,81.10919059528987,240.85517786189942
1.1277942338359257,5.970105863127362,25.361321658327583,79.36802135229796,241.5671810979889
0.6911689474900256,7.223096285892642,26.078478783316466,81.37104204357057,239.91864983511223
1.7970187352711118,7.906389039319232,24.9347551180278,80.5812002842628,241.02729419328776
0.3131064501697107,8.080167948720836,26.080525509702237,80.6221062993177,241.61673915694786
1.0536811947978844,7.983641004281645,26.561771244704072,81.02376025241485,241.0881040394545
2.3060939989674147,6.769784913120043,26.417494011248614,81.12799524439313,242.4932369886699
1.9362665040740101,7.736828607224663,25.708977149327456,80.68566261118654,240.8558289500086
2.309395294366271,7.77191859307593,25.863283015513833,80.37788932858979,240.96141129134503
1.9911603088159202,7.853172837818102,25.377441968943426,80.76439740365852,242.14877511396156
1.1271043703507246,7.432272833327124,25.652250437488423,79.52522018122657,240.5636505472989
2.2949430396835444,8.084860847171134,26.187257573832703,81.44616283465822,240.91828662151894
0.7470049765043485,7.205640988112203,25.570567621840496,80.77421177439467,240.77394430718678
2.0262943351267255,6.557642404422084,26.03990936951424,80.4676191280435,241.32219799108546
1.7678991551319285,7.999879257391526,26.773077606939236,81.31766722697922,239.1226361100828
1.620768472748953,8.29996041563846,25.89440387642722,81.17954910453889,241.10641397929433
2.142135100290597,7.785825004369183,25.384172580904064,82.00678555610224,242.06614583351376
2.0114860668932972,7.565869722888641,25.376519999179298,79.11530171178956,241.18178875780401
1.602458184857004,7.674866425327884,25.623886270247542,81.16256646171722,241.07783921238018
2.288225881466464,7.690095158578794,26.367358259324035,80.87833401670649,241.2649757458266
1.8756184382372985,6.333001136379131,24.18078622724215,81.21968306910202,240.2799354132008
1.7666794214268657,8.01551003050784,26.049997014736682,81.18295299625825,240.38762366854647
1.4769023304161741,7.220458297287707,26.011081399263933,80.89981679902529,241.09208568235178
1.856123651077809,7.205600998491937,25.25360918855927,80.06601318537496,240.6804606322319
2.120030906367498,7.415316679033614,26.124117156135597,77.3266986984683,240.57893961778026
1.6225172007720714,6.176720255782194,25.62087251332165,80.91493128206048,240.48364383222446
2.1332377521008046,8.070485213456289,25.912005140893758,79.34060292133245,242.38656823400774
1.505892755687304,7.711851253188303,25.810156786067353,80.03679397152021,241.16016358732685
1.9859045355359766,7.2886229536294325,25.722715344509965,81.09686644691452,239.91853251493976
2.2818433010002575,7.8059895675382975,22.992084781213986,80.98625142838489,242.08598950677225
2.187164764941967,8.103474658321176,25.423886612838118,79.79918497911278,240.9758516186473
2.288886048256353,7.125229095147009,22.857302248514138,79.30182338216056,241.87252293796166
1.3995843472585205,7.402975133966,26.13107635690556,81.28306398427786,241.10107685936288
2.2747428188349357,7.996053881490023,26.220531451170306,80.91367067412368,241.52616525788923
2.1646212912207705,6.643526043782364,25.6836738245569,80.53742268684161,240.53025032450634
2.0228432413175095,7.951607644884783,25.0609082856902,79.19864672391367,241.28707622479212
1.7146366200293142,8.169167249518821,24.746558567115436,80.8849134987356,240.3663875406058
1.7407695824964589,6.708296868207293,24.818061375135386,80.08329238099876,241.91183488038735
1.9938864133586487,7.988151447246769,25.748825622824505,78.40592173646318,240.42290324278568
1.9369503001280244,8.038540968181016,25.902361760246958,78.14319002658677,240.17182745105094
1.2634307020099858,8.093548109060222,25.394917174078216,81.15263786316855,240.65511007478798
2.0114126943317645,7.611026151840812,26.614281878211962,80.8570139659359,241.57736581389807
1.5441927577828811,6.218456044139068,25.902535306343037,80.95714054931584,241.16040640415497
2.0652608756990354,7.163516707325978,24.87563227388667,80.57294083365878,240.024169348706
2.0164913466256853,7.684513811940716,25.475399902504947,79.48394270270727,237.79187758266366
2.286359798713344,7.8535491086373455,25.92115950036442,79.95694646861428,241.0551171754711
2.063031112313744,8.09756106493606,25.032234006271196,80.94786130982428,241.39920998453704
1.8755920441994387,7.973447833891234,25.823768604680925,81.45465101873134,240.45176137850657
1.9794432744327586,6.895300948023551,26.385299866119986,81.4904836170831,241.18680949208266
2.1049378841984243,7.828899141030418,26.374612515971695,80.91467114779408,240.76424233778664
2.058436171543845,8.057236261677097,25.47256195060997,81.01837345314898,240.0433152142359
1.374400515549268,5.628796868419615,25.819505597867682,81.47413709506706,241.8097851021167
1.9631989699420556,6.374752672247113,25.195114261902322,81.35390100673578,239.7370351699116
1.4893789167453175,5.500079574983501,24.103738044499764,80.42620995595851,240.42643092601867
0.4689414488481994,7.578072842340528,20.900004165083793,80.73775047067363,240.8073157867695
1.1555109581339131,7.644758627675516,26.136902790905353,80.74793662618353,240.79368672572696
2.307447963993669,5.887721364466808,26.504955126351618,77.7667839483684,241.95265034245216
1.4373155426216628,7.16683122381914,26.451735658814584,81.48923817045153,241.1930232311036
1.928046587361599,8.070234055368912,25.409370265581575,79.87119056073288,240.73235306181718
1.9152745213039204,8.204379978662164,23.284421689626605,79.93669701777662,241.14169240301078
1.1760003066387366,4.45797455219499,26.320976786713643,80.9444819210611,241.8828566517878
0.8618112334583585,7.873190344061742,25.835430112654887,79.46662798626436,239.94423787919965
1.7802077825251705,7.569118667741412,24.714461313890673,80.05870609485228,242.37328367918903
2.090243768313912,7.770083373681642,25.728101360490683,80.39176257617703,240.54908448692433
1.1002010275797938,6.561894482195743,25.670554956878068,80.60406871460795,241.6795658225803
1.8004862768734144,6.868572311814411,26.132658811355356,80.87067229202569,241.96464544599917
2.1069955092704764,7.665031999815043,26.456422032214874,81.14093317700807,241.78338572865718
1.7661513656816465,7.351412832368347,25.302930143878985,80.34493875521004,242.5794773191482
1.8801305585901498,7.764943587066018,26.582339476537594,77.16597526761228,241.24608097474837
1.7249558805306329,7.893117899130744,26.028318075468615,79.78101187791295,241.37235776421142
2.1625616377356636,6.883902114719011,26.254357991947,81.02791540740323,241.62923670456283
1.6148096613287675,8.36984089653068,24.980630300346597,81.84841055415133,240.89420577636963
1.1368287947408326,4.75668341286621,25.60246339687313,81.1120940622591,241.68780486069602
1.749921902653801,8.116106256831316,25.99026155957301,81.16013364870916,241.4823261217528
2.2850487415112264,7.840184843070595,26.04289124738407,80.6207672061947,241.28335691648877
2.1303141329761153,8.110151540664743,26.163520774465432,80.45147251384874,239.19892962733329
2.2006794551484106,7.942092241591305,26.009285539383573,81.2192795845713,241.5053497135789
2.0056751596547047,7.4846577903834435,26.191441979226752,81.2172698631841,239.13652897620258
0.6287527267910569,6.350694552924021,23.84128477924843,80.60682582852311,241.047479825131
2.2172646135456158,7.550679263804283,25.89102127441751,80.80352043939853,241.0627454808519
1.5361497830288395,7.693627467805253,25.9948093852789,79.81192466068126,241.00903451143265
1.5277478585327504,7.67301714297327,25.547244430141127,81.23869856700368,241.4736921370079
2.2670278395341583,7.6211449528446185,24.233054254393892,80.1616601538869,240.20093630458513
0.8574170797960675,7.849112485427724,25.929953196036514,81.03437685964433,241.5483089863492
1.7780804968925188,8.043528705459732,25.264239206293983,80.47919179323101,241.18684812812424
0.29970448512827036,6.528965714270354,23.702299834692717,81.16240172260376,240.12432221497585
2.0310541935778845,7.099645809350356,24.898173113806475,80.13632244917461,240.38047011488322
0.9981517685998422,8.15209650839772,25.86282916443341,80.67732230563833,242.4703001630468
2.0196041039862385,7.549971908787281,26.054251563684375,80.24602585506801,241.1383221200345
1.9997218123474683,7.213051691826769,25.998895170648794,81.42705340933803,241.57933247165425
0.531935289643661,7.628592899555656,25.33882495134554,80.02027839067746,241.1778779338015
2.0565246520024068,7.861272531893312,26.160979446767932,79.93570048689296,241.82823310516602
1.0442658669604064,7.380838558879005,22.55942619416398,81.08703954111333,242.21990006221705
1.9549968356721372,8.148516576408165,24.77313616013712,80.55550161147866,240.64136722405073
2.2043736424932394,7.156890400750125,26.34037511739357,81.37286012919127,240.89127706664246
1.3819304903509693,7.337689300175009,25.660115414560675,80.48739361213762,242.45240036627857
1.8867651352320673,7.842647132258604,25.18899288158044,81.61175182520738,241.6347881242355
1.1990384020937819,7.474703426073967,25.823398099325278,81.64794134066065,239.30663870443178
1.6036882439073652,7.8614549836362615,26.195606608279295,80.55771495755367,241.49034530868468
1.1473820434705198,6.74946068645537,25.850660142499,81.00171578261313,240.90443487466345
2.041271557342151,7.878422315467634,26.004463887937007,80.32166281607134,241.54428606638962
1.262863685487603,7.265835647532603,24.251050143446953,80.83186400204748,240.96896074528624
0.43312479110283497,7.499983210435395,25.8124166284255,81.05174658528209,241.06945553321904
1.1110844081461768,7.878372103339804,26.15174310166455,78.33567619547743,239.72516056752488
2.0295031228161045,7.738218965623996,24.193559555581576,80.88053147694082,242.0370935031043
0.90566265906325,7.867519842980998,26.167591244968524,79.45109030182819,239.72027969545354
1.392329205088833,8.319324389066207,25.02457529629718,81.6355351757402,241.3654020853204
2.1449433671381923,7.173978718854744,25.430256375687186,79.88236284567924,242.27150162451758
1.7796146139634217,6.975004028475449,26.51588337872431,81.29591301621278,242.27280500370634
1.9367041950970318,5.890637641788322,25.909509821471318,78.96378002187316,240.60194168919347
2.09869035007454,7.436232836591392,25.810221059567482,78.08802972377083,241.91623310884393
2.2313789815689167,8.07213281968304,25.020225203200017,80.06918203973036,240.84306950448874
0.9849669127536537,6.559308655775491,25.120409289515027,79.8562107975077,241.26363093364662
1.5995598412520764,7.097547506388765,25.317910313880528,81.52879936478845,242.19819807401225
1.8102148520219488,7.586663003266009,25.58893401677711,80.45473559771393,240.4838786015497
1.749358461569414,7.566601675408086,25.831010682344733,80.55852185695844,239.994612362971
1.6315347504925881,4.672540723906406,25.097832768230845,81.06653431033119,240.66178722736282
1.9172862576675878,7.757707817090913,26.009923576332106,80.4201327493265,240.719642982068
1.8319295848956954,7.978806728578916,24.846660225235528,79.61252182788674,242.16503466465846
1.9252648046487193,6.9563458436921835,26.102739527071382,80.39820290812236,241.03173933600422
2.0007189180661356,7.938338879366923,24.91109227287531,81.23225479477425,240.33143851416997
2.281245869787333,7.878998345332638,26.60799407727359,79.86081687103743,240.74805983730465
2.2462887855716045,7.624664536616352,25.982587684247832,79.59314557452502,241.0410149204877
1.8877537746464113,7.934504846276404,26.57715540840722,80.3027374807016,241.97713226142955
1.4654013862930881,8.053056132812044,25.450150740321074,77.92836211092983,240.18442881906975
2.036895151443223,7.91860148261439,23.82047184223008,79.99618826687298,239.2991626692947
1.640012518436337,7.734763616347694,25.608648654348865,79.24654275075083,241.82559230628857
2.002712507543149,7.9795650611506685,24.49674185977851,79.93591536470196,241.59609846511162
2.2735950021517235,6.23321939255524,26.066380295443494,79.45115108949915,241.26787548251454
1.8458686190443232,7.893463517171453,25.319255888709584,80.97919479653699,240.4137707674732
1.4997688203932589,8.05476009695354,25.386024211602226,81.93795461127715,241.44647689608516
1.935291847981213,7.920666484008842,25.103126632300913,79.74006404490207,238.9618853542876
1.942827572782464,6.984182947120658,25.752138559299116,80.28306100112307,240.5970378698591
1.991329669261027,7.113291067791559,25.889462303624708,81.18467472801805,241.93204860969857
1.7418673411099639,5.5822507935695915,26.1039540459125,79.60007866536925,238.4333758763923
2.2784791926512273,6.292117918782669,25.710344518442206,80.6593516016304,239.74013597442422
1.9561950391677208,6.996058587304246,26.554487118245135,80.08939429856314,239.7803398275296
1.3505399722313018,6.669249269640232,23.033921365774805,80.20757362787006,240.68346953349698
2.1283100080865576,6.284057174105831,25.128190904923397,79.25605200037808,241.21135736448187
1.6648931752231213,6.379437280015732,24.8564355586514,81.80580521891099,241.15210484787443
2.0091437374168892,6.76091032103926,25.49385678271538,79.18091505099149,240.81514273706813
2.040349504428396,8.094996950126484,24.11509427649135,80.83004513886169,241.3368960007523
1.9510408806330395,7.945067168066548,25.63232661406619,81.54351384688285,240.50620125773787
1.6398289298016375,7.869284728245927,26.2357331183183,80.8355845448813,241.60734296088887
1.922578106026377,7.768205487029727,24.46672257813104,80.547953142906,238.8768649181043
1.8938746226655276,7.169937558726722,26.41030732574702,81.07293018101083,238.61123002908593
2.259653889767457,6.881407506616233,25.285799247636202,80.32005193532288,242.48177373025894
0.6744917668317478,6.577101049735809,25.772389581862175,81.24150132831357,240.5662129874683
1.459079827293021,7.867952640528996,25.0093907259077,79.59600353606973,241.76159334995236
1.190404863710389,6.214562771297285,26.17840271563145,79.13159507113244,241.24479324592014
2.209592506287108,7.325916818570409,23.572789167747583,80.5903428641844,241.71755666017867
1.5514942694005396,7.826289351184811,26.679743972728033,80.41892955835374,240.75148657266314
2.0991612449715253,7.636598513128416,25.672117954315176,81.1501033255486,239.86915467329834
1.9055326412767324,7.126345123836847,24.64251377047313,82.0124538230111,240.41715096402442
2.0588234178358067,7.030518489447828,25.530842876657967,80.94627856905625,241.9906753281043
1.9227566568277532,6.954682801586652,26.395203541740877,81.36057644397299,241.56050175075674
1.8683589499966324,7.285142281224005,26.09640053184148,80.49692135326264,238.55411124727257
2.0979852377028014,7.749243671851354,25.246312261806093,80.11749638416815,239.88669028028824
2.0322904431264504,7.985378730450255,24.635031238640373,80.07794703591215,241.1090508918395
1.9968308807096862,8.308286276697991,26.495914570483816,80.40553804443607,240.7684970348991
1.5630966623349776,7.996186070216685,25.135654605613546,80.40405595627941,241.7823606960191
1.6216086543853339,7.809826137085228,25.933680936643306,81.7777174380517,241.48874104780074
1.5935806473491982,6.918513071583529,26.57144028914965,79.68057118300379,240.62490110945905
0.9501483758935647,7.515484781441876,25.534553520420815,81.62584444239278,240.31970467003921
2.0499233905778076,7.562526190145424,21.558906531041785,80.05005798025628,240.97678478605215
0.5560898045316636,6.773738561407577,26.014464584932696,81.3888654085335,241.11593350026533
1.746049713365483,8.072552030517357,24.122246473668078,79.8500412279738,241.12808775049257
1.8000335588157166,7.781692370711097,25.8320784160684,81.0400497113508,238.846371359278
1.3340582168896895,7.58047267603598,22.396365092223103,79.32077286663771,239.73190477688175
0.8437638722262547,8.17487091912157,25.554534266808016,80.93192367626433,240.53962828246904
2.152257686470169,7.918148332226049,26.559691049371267,79.71087338624022,241.51370219518117
1.6938940825112263,6.192737232932757,26.273854763610235,79.6017903916298,241.14337167634943
1.894694489871875,7.637620091740319,24.83335072099311,80.98961057242919,241.70942687112907
1.4976692292632174,8.088684417251825,22.511582654299005,79.50600766337332,241.20194421580183
1.069359151624172,7.6603454657002645,26.481811465338986,81.08722372943708,241.28124963572267
2.0396050498196803,6.807750564999585,22.682587294325195,81.12260512473274,242.35024428627676
1.9684000157648225,7.650334591316872,24.63221441520406,79.4897564573473,241.09538725177677
1.7923665634550952,7.045794104687148,24.935650726681093,80.18800044793373,240.9986762565438
2.169914291680753,7.846943356280813,26.288361183443687,80.15658673142035,241.6077915734379
1.9767948342238453,7.868097521355875,25.846894577237748,79.82878260704368,241.56714436933174
1.9653868442386853,7.807012560648009,25.931332163997308,81.24148124451031,242.37727824519484
1.4086094569905216,6.657305928194866,25.06500661280747,80.00733021735117,239.27677731524201
2.1565156820676297,6.845517919393728,26.146064019808968,79.52885551982851,241.34767508416223
2.0967092822398046,7.851484695013564,25.634527481177464,79.96858010589303,241.88517924897494
2.1776605597277707,6.443287068543191,26.729704013494977,80.72490632749962,241.11327006036598
2.030924324307778,8.065501942470636,24.948566676711902,81.88781101768205,241.15479350282445
2.128352784440762,7.78490192006393,26.445499289944802,81.03124605736865,240.4897549325769
1.805785797511432,7.715275656326636,25.825278611354946,80.88077712431458,241.375150486615
2.1920862018148197,7.466889350487675,25.693796920072558,81.2245260672401,240.97397542574984
1.6898129949866707,6.8389900768368515,26.145517207234004,78.52297489262043,239.890200743717
2.086036886689891,7.787614886702726,23.410578800412875,81.91852838681073,240.97747656176873
1.9344501270868333,7.459992207464813,23.52644033894636,79.75680538816833,241.4519751082021
1.4420332720575577,7.347909255967277,25.747206997837143,80.06604569151867,240.04559886613663
1.714578116623944,5.645547495592395,24.78275036353843,80.74575524828161,241.82334677231935
1.1423443210881798,7.905735032401173,27.077076466878854,80.72050516315211,242.19121951974506
2.113666290727751,8.01038976700958,24.555924300918726,80.91577603306507,241.34324931310732
0.7226605291324153,6.813629421018122,25.15038007359441,80.38102189128509,240.22903320241886
2.2272401409449687,7.815225430925565,25.921563329741822,80.7099776026739,240.54438549950837
1.5839382063379193,7.703796522271916,25.78763680387681,80.20489953197308,240.7541365348631
1.9078948848282162,8.015952656236081,25.798714953883234,80.86255270880872,240.2713859600608
1.719656745477644,7.718851539191448,25.789556154261604,80.72011671070544,238.1437865033261
1.488717334963204,7.009719743920231,26.44605541905257,81.33600747584926,240.9189836934604
1.7339792230146824,7.708767615348828,24.654981974854085,80.4235457609974,239.29535130727658
1.5809995839331294,8.285359098074,24.856501583526327,80.27403692389125,241.02081855887954
1.9279901819662963,6.4200167117639015,25.867444486708507,78.69481207332402,240.3105869785543
2.144602006865477,7.29864932014395,26.270463475052832,80.41623309178777,242.39038495306883
2.113739922868355,6.683603752856395,24.781633867895557,80.75187127989732,239.99573297045316
2.170632967711096,7.171970237400408,25.5370523792673,79.95135189306762,240.98035385804062
1.9169348247323192,7.846335064086691,26.37759509255607,81.11967426304312,240.7893786781737
1.8015953767568693,7.661474866064103,25.765306167267912,79.87895260368249,241.76181798417852
1.880399718696237,5.47807838879177,26.464212032659137,81.070176148116,241.10323541758
1.8707650880630582,6.8440129101195915,26.250932394189814,79.82818060596811,241.3432340005523
2.0397949964483986,7.872360289576219,25.712808247798034,80.16669781524662,240.19563430952414
2.09419638250364,6.351921551562722,26.530452144222625,80.25863492619732,241.61029958120272
1.7930248360570913,7.926659498606926,25.723170377625017,81.49952563467556,241.01409921190955
1.753821617540054,5.988250198029807,25.512329758830067,81.39894987622495,239.84703908743245
2.187798879233656,7.022431146787704,26.193893983940836,80.0415308717352,241.1873065032043
2.187561907905833,6.756034291028244,25.451092292080112,81.32351101227891,241.31047933729414
1.139888588887379,7.867908658182616,25.3883561950112,82.18215433177029,240.71805797154664
2.0344434732423338,8.095663781577864,24.71371241277725,81.16398765627599,240.49497446338086
1.9273068645050535,7.964857191721859,26.484739064757555,81.3411191080358,240.22852268261536
2.1398907577718322,6.290474991612708,26.860917728354337,75.94373287194051,241.84720493943084
2.217056723873595,7.825976724935959,25.05370219465371,78.61920438373663,240.58550886541795
2.158657894104816,7.6244076475835785,25.189290385152216,79.70068141552397,241.03629696609988
2.060639611370425,7.492839922924628,24.756310403361727,79.7577411690686,241.16622014055088
1.914151471628705,7.608162113002922,22.462999717103,79.62234655567104,241.98061191783128
1.4641782982811797,7.809499827665353,25.958880878746918,79.97751539172916,242.65066685977277
0.11282131619337238,5.527446940228718,25.24698281564278,81.5111344075383,240.46969621841842
1.6514455382930453,8.196905639403045,25.97449339464845,79.59804315566015,241.27196118264592
2.1658865843660142,7.203274728482477,24.813560681939503,81.38751037053694,240.18418290501197
1.9979504514691306,7.749940612694713,25.66298246609139,81.46544722368786,240.16864001154497
1.8516606847994879,7.204099376301176,26.853534318763927,81.78059708213429,241.52593094775813
1.024240695786361,7.899190892835418,25.880962919120215,79.72355096777123,239.81112458836782
1.3874028679131043,7.943412912395868,24.35255063031488,80.6519236266138,242.24290946352198
0.8047950544077335,8.06763566272034,25.511329874355553,79.04797550464669,241.11349117096316
1.6368230639930321,6.82501444476593,26.73608136701722,79.81724284975964,241.4392875702421
2.01553859560787,7.707457867104176,25.66106053559495,80.79949061929213,241.51772759912356
1.8965122545982456,8.085207351431198,25.573740248054495,80.40390905300771,241.62581599535443
2.2801506034729653,7.688067040260522,25.047055555145082,80.66445897013811,241.19091071986455
2.1648929928681753,7.596718796900811,26.189285484311156,80.96119279698324,240.21318639428247
2.130012221700553,5.945236842900243,26.337187388401233,79.64875730159478,242.17697110896208
0.6067703361140167,7.762521519124861,25.618932367276205,79.80538938360019,241.2745223129183
0.6273736857503954,8.222107015939253,26.00114856249704,80.90003718581116,240.6831855844317
1.7035477842176419,7.141087047154068,25.42566565572586,79.6922838475826,241.90456069176847
1.2106372154875835,7.630460643874911,26.222359768398345,80.99836811969601,241.21868011397518
1.2024356077569462,7.580481075548537,24.269404178497865,81.9691230877976,240.75489977938977
2.1468818719006797,6.792522974309995,25.429123475985648,81.48588297823794,240.44834810637835
2.2410619583649223,7.446796097580273,26.217370229683723,81.7886275779621,241.72113722244944
1.0431459165158072,7.491461625810534,26.19618210180725,81.40058148086798,240.30675504720693
1.8849395881813698,7.485177586173813,25.90862634880003,79.4901096992027,241.73532086809854
1.9509090651132737,7.870126751578338,25.308619244900264,80.78401522742921,241.11298727272305
2.086368818593577,8.003513230774773,25.576518880981066,80.87025446206218,241.58493619994474
2.025104056864935,8.028651310983433,22.36103383257513,80.58488126743745,240.56923571620985
1.6321447233755124,7.398178561329945,25.729243043541942,80.11306276063924,241.21172239130996
1.8141168425924685,7.547443538658009,24.849621643327424,80.827977567603,240.64401819645067
1.989682457350051,6.232565183040032,25.62316820576242,80.28608193831884,241.53105802778683
0.6388674626470504,6.162099128458123,26.080950627044803,80.31508371850737,240.32487655558614
2.304670692482415,7.106414229520993,26.411182223288797,81.01682630079387,241.6328587463306
2.0275996202745876,7.836842100184987,25.560793185636033,80.9219590912196,240.04793262137798
2.0170336667163147,7.538030014073596,25.715541468551734,80.20372900500338,241.4029255331087
1.7273865493229268,7.67730507707551,25.94643481902614,80.53318051376783,241.56811574888502
0.5605949738149265,6.3564325059690185,24.758368472176233,79.75163780531777,241.74255374250268
2.2381782862661357,8.045504161726104,26.29171361631456,79.99887364038057,241.35772843488934
2.0098840436305023,7.844583001335637,26.197959975593566,81.22748317160051,240.66155914494922
1.2445040881065228,7.083035229773379,22.190813280713424,80.53868436237408,240.54748664424596
2.1849815689592798,8.095759760958368,25.200660806328045,81.04423855102104,241.75394191418778
2.1744400981980747,7.439769233306715,23.795824095349168,81.25044846669935,239.62321532946677
2.0270055869256742,8.170266679332364,23.59491567088259,79.51510203912167,239.28422233736782
2.0981363298093005,4.971653413607689,25.209866120632704,81.36734692459355,242.03741621171775
1.854071784472743,7.697726600532565,26.272059994398322,80.70836863430729,240.77214162639925
1.283646501488388,5.510041575733655,25.48866952993002,80.26543600571777,241.78772039087133
1.970279117187826,7.810927568591769,25.031855556483453,77.98150072513984,241.99123858549316
1.5317854968909008,8.02251130636971,23.597118503771302,81.012223117988,238.39334297833344
0.21857281844414378,8.190213797846516,26.546941154512812,80.5967181593141,241.1122837255274
2.1435504541101387,6.3155351202935455,25.650335336793518,80.3103758293094,241.81125013939936
